ACCOUNT_ID,SUBJECT_LINE,SENT_COUNT,DELIVERED_COUNT,OPENED_COUNT,UNIQUE_OPENED_COUNT,UNIQUE_BOUNCE_COUNT,Open Rate,char length of subject line
123,BIG NEWS: We extended your $10 Rewards certificate!,478760,477760,171200,89293,1000,18.69%,51
123,BIG NEWS: We extended your $5 Reward!,157994,156994,49782,30463,1000,19.40%,37
123,BIG names in summer sneakers.,12700,11700,2288,1815,1000,15.51%,29
123,BOOTIES BOOTIES BOOTIES.,486577,485577,101659,83091,1000,17.11%,24
123,Back in stock and   $10 off!,6517992,6516992,1206468,952633,1000,14.62%,28
123,Back in stock: booties and   more.,1147635,1146635,131469,117279,1000,10.23%,34
123,Be an oxford man.,775871,774871,150886,123304,1000,15.91%,17
123,Beat the brrr: boots starting at $49.95!,5997768,5996768,1213896,963257,1000,16.06%,40
123,Because being cold isn't fun.,412901,411901,39394,33983,1000,8.25%,29
123,Because you need new sneakers.,80967,79967,16766,13720,1000,17.16%,30
123,Because you'll need to dress up.,80279,79279,15160,12720,1000,16.04%,32
123,Because your feet need a break.,725869,724869,534029,464120,1000,64.03%,31
123,Believe the hype: Statement sneakers.,2031672,2030672,252714,216477,1000,10.66%,37
123,Best dressed = you.,3387486,3386486,408467,359784,1000,10.62%,19
123,Best sellers: sneakers starting @ $40.,8012346,8011346,1771079,1337066,1000,16.69%,38
123,Best weekend ever starts TODAY.,26133,25133,7083,5109,1000,20.33%,31
123,Best-selling sandals = best summer ever.,6903406,6902406,1551377,1186037,1000,17.18%,40
123,Best-selling sandals = best summer ever.		,887613,886613,211176,168183,1000,18.97%,42
123,Better gym sessions start with these.,99061,98061,13643,12079,1000,12.32%,37
123,Better than flying cars?,32406,31406,5984,4851,1000,15.45%,24
123,Big brands. New sandals. $29.95 and   under prices.,5861423,5860423,871284,670334,1000,11.44%,51
123,Big names. All for just $29.99.,388826,387826,64838,53864,1000,13.89%,31
123,Big news: 20% off boots and   booties!,985860,984860,181615,140394,1000,14.26%,38
123,Big news: 20% off boots!,814489,813489,162207,127740,1000,15.70%,24
123,Birthday countdown! (Is your Wish List ready?),8456340,8455340,2957831,1901733,1000,22.49%,46
123,Black Friday deals are still on!,904288,903288,121841,105928,1000,11.73%,32
123,Block star status.,882328,881328,167963,136981,1000,15.54%,18
123,Bloggers are loving this brand.,871923,870923,183475,140481,1000,16.13%,31
123,Blush ---------> burgundy: What to get.,313268,312268,80942,66393,1000,21.26%,39
123,Blush -------> burgundy: What to get.,2709490,2708490,762961,568237,1000,20.98%,37
123,Blush. Rose. Pink. The easiest shade to wear all season long.,7395197,7394197,1649925,1294101,1000,17.50%,61
123,Boot and   Bag Event: All under $50!,99833,98833,26104,19120,1000,19.35%,36
123,Boot up (and down).,5786508,5785508,1277628,967821,1000,16.73%,19
123,Booties for a winter pedi.,6451468,6450468,1479807,1154852,1000,17.90%,26
123,Booties for: now/later/always.,647959,646959,106032,87010,1000,13.45%,30
123,Booties that go with everything.,6212282,6211282,1254406,979240,1000,15.77%,32
123,Booties under $50 will get you fall ready.,6128783,6127783,1380937,1000306,1000,16.32%,42
123,Booties under $60. For real.,367701,366701,37892,33553,1000,9.15%,28
123,Boots and   bags under $50 (!),5935030,5934030,1247721,980495,1000,16.52%,30
123,Boots and   booties--under $35!,6430353,6429353,1324650,1011012,1000,15.72%,31
123,Boots and   brews > candy,213231,212231,30119,26692,1000,12.58%,25
123,Boots cozier than your bed.,475773,474773,341296,300046,1000,63.20%,27
123,Boots for everyone in the family.,3131962,3130962,519411,431285,1000,13.77%,33
123,Boots from the brands to know.,45647,44647,8640,7195,1000,16.12%,30
123,Boots that stop the chill. (You've been warmed.),7222845,7221845,1485842,1195654,1000,16.56%,48
123,Boots that work as hard as you do.,895655,894655,200618,159804,1000,17.86%,34
123,Boots to take on rain and   snow.,1003026,1002026,137606,120896,1000,12.07%,33
123,Boots under $100.,880116,879116,178063,145985,1000,16.61%,17
123,Boots vs. winter.,1004675,1003675,160559,137667,1000,13.72%,17
123,Boots: Rich leather and   under $100.,3874603,3873603,766918,617379,1000,15.94%,37
123,Brands that nail that whole seasonless thing.,6358302,6357302,1208328,989317,1000,15.56%,45
123,Breaking: New arrivals are here!,42567919,42566919,8552533,6589199,1000,15.48%,32
123,Bright light white.,3080563,3079563,532236,472620,1000,15.35%,19
123,Brighten up and   march on.,1079219,1078219,186494,154402,1000,14.32%,27
123,Bring the drama.,516629,515629,98976,81568,1000,15.82%,16
123,But does it come in black? (YES.),7971925,7970925,1203710,1044485,1000,13.10%,33
123,Buy a gift card. Get a bonus card ( $5 Reward!) FREE.,1003786,1002786,118433,100981,1000,10.07%,53
123,Buy boots. Get $20. (ENDS TODAY!),3719491,3718491,864049,676800,1000,18.20%,33
123,Buy gift cards and   get a $5 Reward!,1003225,1002225,136311,118303,1000,11.80%,37
123,Buy sneakers. Get $20.,8164493,8163493,1268395,1033894,1000,12.66%,22
123,C L E A R A N CE up to 60% off.,727626,726626,103273,87792,1000,12.08%,31
123,CLEARANCE + 2X points (last chance!).,2331403,2330403,364312,299097,1000,12.83%,37
123,CLEARANCE + sneakers (for the whole fam).,537267,536267,100792,83062,1000,15.49%,41
123,CLEARANCE + the fall boot guide.,1305870,1304870,190625,164924,1000,12.64%,32
123,CLEARANCE -- sizes and   styles are going fast.,131032,130032,25671,20644,1000,15.88%,47
123,CLEARANCE ALERT: styles starting at $25!,6278432,6277432,1324821,1009594,1000,16.08%,40
123,CLEARANCE sandals starting at $20.,4580650,4579650,817170,650676,1000,14.21%,34
123,CLEARANCE sneakers under $35!,1802147,1801147,233334,195407,1000,10.85%,29
123,CLEARANCE starting at $20!,7634661,7633661,1802960,1315022,1000,17.23%,26
123,CLEARANCE starting at $25!,957947,956947,251370,187695,1000,19.61%,26
123,CLEARANCE under $25!,150726,149726,26409,22066,1000,14.74%,20
123,CLEARANCE. On. Now.,897458,896458,213493,162250,1000,18.10%,19
123,CLEARANCE: 400+ sandals just added (!),4825805,4824805,844566,676569,1000,14.02%,38
123,CLEARANCE: 50% off!,169703,168703,38413,29685,1000,17.60%,19
123,CLEARANCE: 65% off tons of new styles.,3839637,3838637,943048,718655,1000,18.72%,38
123,CLEARANCE: Boots starting at $30!,2610302,2609302,813173,618667,1000,23.71%,33
123,CLEARANCE: Sneakers starting at $35!,85003,84003,15917,12568,1000,14.96%,36
123,CLEARANCE: Up to 65% off!,176130,175130,35797,28556,1000,16.31%,25
123,CLEARANCE: pumps and   heels under $30!,1200232,1199232,143351,125800,1000,10.49%,39
123,Calling it: These heels will be everywhere.,5978992,5977992,1014394,834418,1000,13.96%,43
123,Can we ask you something?,615821,614821,192871,133133,1000,21.65%,25
123,Can we get a heel yeah?,251613,250613,73926,60429,1000,24.11%,23
123,Can we give you $10?,8030702,8029702,2303589,1528391,1000,19.03%,20
123,Can we talk about these clearance deals?,1558935,1557935,202631,176967,1000,11.36%,40
123,Can you believe these boots are under $100?,4050456,4049456,936925,741204,1000,18.30%,43
123,Can't touch this. (Jk jk you totally can.),947161,946161,179686,147033,1000,15.54%,42
123,Casual every day is the new casual Friday.,727577,726577,81849,72927,1000,10.04%,42
123,Check out the last leg of our summer tour.,615130,614130,125753,103581,1000,16.87%,42
123,Check out the trends lighting up December.,1284425,1283425,250418,205184,1000,15.99%,42
123,Christmas came early: 20% off everything!,2468257,2467257,363947,297047,1000,12.04%,41
123,Claim your $20 now!,7673821,7672821,1492971,1192111,1000,15.54%,19
123,Clear your schedule. Clearance is ON.,151121,150121,42372,29451,1000,19.62%,37
123,Clear your schedule: Clearance + FREE GIFT on now.,1364412,1363412,387000,261315,1000,19.17%,50
123,Clearance + 2X points! (+ the major trends).,2258672,2257672,556428,404679,1000,17.92%,44
123,Clearance Early Access tomorrow!,8206430,8205430,2023967,1481054,1000,18.05%,32
123,Clearance is ON. Up to 60% off in store and online.,314320,313320,90415,59723,1000,19.06%,51
123,Clearance up to 65% off!,146085,145085,33573,23982,1000,16.53%,24
123,Clearance up to 70% off!,966052,965052,167803,131554,1000,13.63%,24
123,Clearance: Literally THOUSANDS of boots added.,1221152,1220152,224510,181052,1000,14.84%,46
123,Click. Vote. Save. Cheers!,1063448,1062448,184276,150336,1000,14.15%,26
123,Code BYEFEBRUARY disappears tonight!,8045054,8044054,1753303,1335841,1000,16.61%,36
123,Code BYESUMMER disappears tomorrow.,1893364,1892364,343968,257496,1000,13.61%,35
123,Code FEB2018 will make you preeettty happy.,5016199,5015199,1106086,796905,1000,15.89%,43
123,Code GETITDONE = 20% off.,8149366,8148366,986321,831691,1000,10.21%,25
123,Code HAPPYME = $10 off,832543,831543,116140,95861,1000,11.53%,22
123,Code HAVEITALL gets you everything.,1801669,1800669,350093,261485,1000,14.52%,35
123,Code HELLOAPRIL = $10 off!,3699,2699,751,484,1000,17.93%,26
123,Code HELLOAPRIL gets you a whole lot.,3463,2463,559,417,1000,16.93%,37
123,Code HELLOFALL = up to 25% off!,821112,820112,135669,110781,1000,13.51%,31
123,Code JUNE20 gets you 20% off sandals.,627833,626833,109739,82922,1000,13.23%,37
123,Code MYYEAR will save you $$$,1046288,1045288,173112,142455,1000,13.63%,29
123,Code PEDIREADY gets you 20% off sandals.,627730,626730,100681,79334,1000,12.66%,40
123,Code SKECHERS20 disappears tomorrow.,1487287,1486287,297884,232479,1000,15.64%,36
123,Code SUMMERSOLE = $10 off.,6950425,6949425,1160875,908094,1000,13.07%,26
123,Cold drinks + summer sandals belong together.,848876,847876,127530,100906,1000,11.90%,45
123,Combat boots: Short. Medium. High.,112259,111259,78635,68353,1000,61.44%,34
123,Comfort: Max.,1039234,1038234,184742,155007,1000,14.93%,13
123,Coming soon: 30 days. 30 surprises.,8266216,8265216,2002974,1525209,1000,18.45%,35
123,Confidence is everything.,8728173,8727173,1410119,1172156,1000,13.43%,25
123,Cool (styles) for the summer.,361979,360979,56393,47097,1000,13.05%,29
123,Cool new shoes. Free shipping.,1142963,1141963,199566,161745,1000,14.16%,30
123,Countdown to $20.17 off is ON.,797567,796567,171219,130970,1000,16.44%,30
123,Crazy-good prices! Exclusives! 5X points!,32451,31451,5182,4297,1000,13.66%,41
123,Current obsessions.,553164,552164,95935,78905,1000,14.29%,19
123,Cut it out.,3885789,3884789,862841,709388,1000,18.26%,11
123,Cute boots (that actually last)!,346860,345860,50647,43370,1000,12.54%,32
123,Cutouts + block heels? This style's got it all.,6327285,6326285,1191654,932811,1000,14.75%,47
123,DAYS LEFT: $20 OFF + June obsessions.,30162,29162,6606,4040,1000,13.85%,37
123,DAYS LEFT: $20 OFF June obsessions.,192267,191267,58932,31570,1000,16.51%,35
123,DENIM FOREVER.,4954303,4953303,720460,597149,1000,12.06%,14
123,Dad. Worthy.,740729,739729,117218,95958,1000,12.97%,12
123,Day off = deals ON. Shop $19.94 and   under clearance!,1877598,1876598,386441,293013,1000,15.61%,54
123,Deal alert: Sandals $29.95 and   under!,1166077,1165077,186881,146083,1000,12.54%,39
123,Dear winter...,3908732,3907732,878418,650507,1000,16.65%,14
123,December is going to be lit.,9911625,9910625,2349680,1863645,1000,18.80%,28
123,Decoding Valentine's Day: The gift that always wins.,915111,914111,182496,151424,1000,16.57%,52
123,Destination: summer.,928774,927774,171601,140458,1000,15.14%,20
123,Did someone say NEW?,9529579,9528579,1211888,1056007,1000,11.08%,20
123,Did you get that $10?,29122,28122,9167,5830,1000,20.73%,21
123,Did you get that $20?,32734,31734,11044,6978,1000,21.99%,21
123,Did you hear about the FREE gift?,1460141,1459141,406268,288174,1000,19.75%,33
123,Do you love your 3-piece organizer?,1014,14,15,10,1000,71.43%,35
123,Do you love your new lunch tote?,1014,14,11,9,1000,64.29%,32
123,Don't forget! $10 OFF + FREE socks.,137201,136201,67338,30843,1000,22.65%,35
123,Don't forget! $10 off for your opinion.,139742,138742,72357,33268,1000,23.98%,39
123,Don't forget! $10 off.,52854,51854,18779,10834,1000,20.89%,22
123,Don't forget! $20 OFF + FREE socks.,532447,531447,231070,116036,1000,21.83%,35
123,Don't forget! $20 off.,125348,124348,30139,19190,1000,15.43%,22
123,Don't forget! FREE Summertime Tote is still here.,890301,889301,179428,120569,1000,13.56%,49
123,Don't forget! You have $10 off.,56397,55397,22024,12297,1000,22.20%,31
123,Don't forget: Enter to win $2500 to celebrate her!,2725728,2724728,487888,390693,1000,14.34%,50
123,Don't forget: FREE GIFT in stores and online!,2675607,2674607,670651,471796,1000,17.64%,45
123,Don't forget: You have $10 (x2)!,171277,170277,43113,29744,1000,17.47%,32
123,Don't forget: You have $10 off (!),27136,26136,6250,4201,1000,16.07%,34
123,Don't forget: review your 3-piece organizer.,1014,14,14,9,1000,64.29%,44
123,Don't forget: your special Rewards invite is waiting.,102161,101161,17960,13722,1000,13.56%,53
123,Don't let your $20 disappear!,59507,58507,36147,18367,1000,31.39%,29
123,Don't let your offer expire,258528,257528,72929,50504,1000,19.61%,27
123,Don't lose that sparkle.,2093281,2092281,395120,325929,1000,15.58%,24
123,Don't lose your Premier status!,89781,88781,47418,28326,1000,31.91%,31
123,Don't miss it! FREE Summertime Tote is here!,5851406,5850406,1564306,990548,1000,16.93%,44
123,Don't miss the Just Fab + ShoeDazzle pop-up shop!,68009,67009,10131,8717,1000,13.01%,49
123,Don't miss the party tonight!,1010726,1009726,171801,140802,1000,13.94%,29
123,Don't miss: Designer brands. Mind-blowing price.,1414744,1413744,249388,197396,1000,13.96%,48
123,Don't wait! FREE weekender in stores!,1846826,1845826,477604,350041,1000,18.96%,37
123,Don't wait! FREE workout tote + FREE yoga mat!,4203932,4202932,1278992,873392,1000,20.78%,46
123,Don't wait! Get your FREE Weekender now!,138540,137540,61112,38788,1000,28.20%,40
123,Donating shoes = 50 points!,1365222,1364222,269441,210507,1000,15.43%,27
123,Double Points for YOU to celebrate your (half) birthday!,7635,6635,2333,1379,1000,20.78%,56
123,Double-tap-worthy sneakers.,354655,353655,77683,64969,1000,18.37%,27
123,Dress shoes for parties/weddings/etc.,99453,98453,13018,11483,1000,11.66%,37
123,Dress shoes that are sooo comfortable.,725308,724308,115199,98162,1000,13.55%,38
123,Dress shoes under $70.,51980,50980,7749,6674,1000,13.09%,22
123,Dress up for spring (for under $40).,4565765,4564765,799891,644776,1000,14.13%,36
123,Dressing up is easy again.,88167,87167,17113,14425,1000,16.55%,26
123,Dressy things (heels! sandals!) under $50.,3890705,3889705,636942,525891,1000,13.52%,42
123,E-X-T-E-N-D-E-D: Don't miss this FREE gift!,4195654,4194654,1145141,805673,1000,19.21%,43
123,ENDING SOON: $10 off!,897886,896886,236503,175717,1000,19.59%,21
123,ENDING SOON: $20 off fall boots and   shoes.,39503,38503,10202,6634,1000,17.23%,44
123,ENDING SOON: $20 off major fall trends for the fam.,43412,42412,9928,6351,1000,14.97%,51
123,ENDING SOON: $20 off major fall trends.,196529,195529,49217,32301,1000,16.52%,39
123,ENDING SOON: The best deals of the season.,5540228,5539228,696744,605010,1000,10.92%,42
123,ENDS SOON: $5 off. Shop now!,3291758,3290758,553438,325398,1000,9.89%,28
123,ENDS SUNDAY: $15 off at your new store!,29496,28496,14362,7680,1000,26.95%,39
123,ENDS TODAY! $10 off in store!,628908,627908,165596,116532,1000,18.56%,29
123,ENDS TODAY: Free shipping. No minimum.,3935476,3934476,789766,653025,1000,16.60%,38
123,ENDS TOMORROW: 20% off (+ way more!),7007660,7006660,1141865,921921,1000,13.16%,36
123,ENDS TOMORROW: 30% off boots + booties.,3011658,3010658,229432,185982,1000,6.18%,39
123,ENDS TOMORROW: Get $20 for buying sneakers.,1196965,1195965,273067,217275,1000,18.17%,43
123,ENDS TONIGHT: 25% OFF all. the. things.,7647442,7646442,1415947,1129105,1000,14.77%,39
123,ENDS TONIGHT: Extra 20% off clearance!,7656721,7655721,1411785,1135319,1000,14.83%,38
123,ENDS TONIGHT: FREE shipping on anything!,7176870,7175870,1184733,974655,1000,13.58%,40
123,ENDS TONIGHT: Get $20 + a $10 Reward!,5802806,5801806,888724,755595,1000,13.02%,37
123,ENDS TONIGHT: Up to 65% off clearance!,380061,379061,72070,58179,1000,15.35%,38
123,EVERYONE wants these...,1006247,1005247,161652,138074,1000,13.74%,23
123,EXACTLY what you need for summer.,3475163,3474163,811202,645945,1000,18.59%,33
123,EXPOSED: Summer's top trend.,846636,845636,600955,516496,1000,61.08%,28
123,EXTENDED (!) 25% OFF,1009301,1008301,138064,119148,1000,11.82%,20
123,EXTENDED: $10 off!,4378037,4377037,1232671,814688,1000,18.61%,18
123,EXTENDED: $10 off.,7044004,7043004,1606232,1215795,1000,17.26%,18
123,EXTENDED: 25% off boots and   booties!,8199691,8198691,1544174,1216328,1000,14.84%,38
123,EXTRA 20% off all this new clearance!,151134,150134,19573,16991,1000,11.32%,37
123,EXTRA 20% off alllllll the clearance!,7401763,7400763,1022339,850872,1000,11.50%,37
123,EXTRA 20% off alllllll the clearance.,1002966,1001966,145159,123778,1000,12.35%,37
123,EXTRA 25% off kids' boots! (Grown-ups get 25% off too!),1552377,1551377,284218,221703,1000,14.29%,55
123,Earn $20. Shop exclusive styles.,993840,992840,208008,155200,1000,15.63%,32
123,Earn $25! It's so easy to do...,1326,326,153,106,1000,32.52%,31
123,Earn 3X points while you still can!,153252,152252,83905,44553,1000,29.26%,35
123,Easy > hard,2357782,2356782,398388,328605,1000,13.94%,11
123,Easy like Sunday Morning.,54679,53679,9298,7768,1000,14.47%,25
123,Easy sandals? Check.,552446,551446,70455,58072,1000,10.53%,20
123,Ecco casual and   dress styles + HUGE CLEARANCE.,1171182,1170182,197944,146248,1000,12.50%,48
123,Ending SOON: $10 off.,1004030,1003030,321917,209463,1000,20.88%,21
123,Ending SOON: $20 off.,35015,34015,6386,5010,1000,14.73%,21
123,Ending soon: $10 OFF + sandals $29.95 and   under,1379847,1378847,522167,259147,1000,18.79%,49
123,Ending tonight: So. Many. Deals.,7336720,7335720,1198858,976133,1000,13.31%,32
123,Ends Sunday: $10 off.,8433950,8432950,1794357,1355055,1000,16.07%,21
123,Ends Sunday: EXTRA 20% off clearance!,622581,621581,169213,117229,1000,18.86%,37
123,Ends Sunday: Extra 25% off ALL boots and   booties!,6110976,6109976,860374,609721,1000,9.98%,51
123,Ends Sunday: FREE SHIPPING on A N Y T H I N G!,234964,233964,35470,29562,1000,12.64%,46
123,Ends TODAY: $10 off!,6921990,6920990,1204059,971812,1000,14.04%,20
123,Ends tomorrow: Special Buy Trunk Show!,405812,404812,78117,61894,1000,15.29%,38
123,Ends tomorrow: that $20 off.,831569,830569,118301,100197,1000,12.06%,28
123,Ends tonight! Extra 20% OFF clearance.,1197162,1196162,136291,119031,1000,9.95%,38
123,Ends tonight! Up to 65% off CLEARANCE.,3362141,3361141,497069,427448,1000,12.72%,38
123,Ends tonight: Get up to $60 off!,404729,403729,93249,70742,1000,17.52%,32
123,Enter for a chance to win $500 in gift cards!,3786391,3785391,659932,523849,1000,13.84%,45
123,Enter to win $750 in gift cards!,183046,182046,45289,35867,1000,19.70%,32
123,Epic clearance deals and   Rewards 2X faster!,2132787,2131787,430011,342749,1000,16.08%,45
123,Epic fall preview inside.,459441,458441,68965,58489,1000,12.76%,25
123,European lux is online only (For real this time!),7365039,7364039,1464283,1182868,1000,16.06%,49
123,Even more stuff that ships in 2 days!,338949,337949,84882,69029,1000,20.43%,37
123,Everyday summer style done right.,2763102,2762102,372705,309498,1000,11.21%,33
123,Everyone's talking about these sneakers.,2964206,2963206,765238,601832,1000,20.31%,40
123,Everything in here is under $50.,878564,877564,133343,114766,1000,13.08%,32
123,Everything they need/want for summer.,358904,357904,50755,43493,1000,12.15%,37
123,Everything you need for October is in this email.,1043106,1042106,239719,197830,1000,18.98%,49
123,Everything's coming up lilacs.,728685,727685,123821,99888,1000,13.73%,30
123,Everything's coming up rosy.,1079023,1078023,225440,175072,1000,16.24%,28
123,Exclusive brands + Clearance Clearout is on!,1085830,1084830,196703,155712,1000,14.35%,44
123,Exclusive colors and   prints worth obsessing over.,647697,646697,103767,86713,1000,13.41%,51
123,Exclusive invite for Gold and   Elite members!,18433,17433,4243,3319,1000,19.04%,46
123,Exclusive sneakers from your fave brands.,653351,652351,121375,98294,1000,15.07%,41
123,Exclusive styles = 5X points.,635309,634309,105474,87245,1000,13.75%,29
123,Exclusively ours: Sneakers and   sandals.,1655060,1654060,278272,223027,1000,13.48%,41
123,Experience the Premier treatment: FREE GIFT just for you!,8640,7640,2703,1847,1000,24.18%,57
123,Extra 20% OFF clearance is here!,5247838,5246838,1123875,831492,1000,15.85%,32
123,Extra 20% off ALL clearance -- NEW styles added!,2899439,2898439,594792,456579,1000,15.75%,48
123,Extra 20% off clearance (!),477591,476591,111277,82420,1000,17.29%,27
123,Extra 20% off clearance ends TODAY.,360175,359175,78667,61846,1000,17.22%,35
123,Extra 20% off clearance ends TONIGHT.,2192625,2191625,273895,236094,1000,10.77%,37
123,Extra 20% off clearance ends tomorrow!,1131256,1130256,176749,134089,1000,11.86%,38
123,Extra 20% off clearance ends tonight!,375034,374034,83523,66630,1000,17.81%,37
123,Extra 20% off ends TODAY.,3530360,3529360,878829,672394,1000,19.05%,25
123,Extra Nice List: You're invited to a special event!,1100,100,41,32,1000,32.00%,51
123,Extra points + CLEARANCE (!),5468999,5467999,989291,772231,1000,14.12%,28
123,Extra! Extra! 2X points on now!,1718998,1717998,207522,180059,1000,10.48%,31
123,F-R-E-E organizer online and   in stores now.,7260057,7259057,1134567,937729,1000,12.92%,45
123,F.R.E.E. (and going fast!),1353877,1352877,482055,318041,1000,23.51%,26
123,FINAL CALL -- $10 off!,1272716,1271716,363960,255605,1000,20.10%,22
123,FINAL CALL FOR $10 OFF.,6914397,6913397,1294991,1046176,1000,15.13%,23
123,FINAL CALL FOR 25% OFF! (For real this time.),7956686,7955686,1422149,1161262,1000,14.60%,45
123,FINAL CALL FOR 65% OFF + 3X POINTS!,3930050,3929050,932997,738801,1000,18.80%,35
123,FINAL CALL for $10 off!,31839068,31838068,7429405,5435447,1000,17.07%,23
123,FINAL CALL for $10 off.,995218,994218,282203,197444,1000,19.86%,23
123,FINAL CALL for $15 off.,23437,22437,5372,3504,1000,15.62%,23
123,FINAL CALL for $20 off!,794948,793948,188357,133556,1000,16.82%,23
123,FINAL CALL for $20 off.,578373,577373,164944,100489,1000,17.40%,23
123,FINAL CALL for $20 off. Seize the summer.,190327,189327,29982,21679,1000,11.45%,41
123,FINAL CALL for $5 off!,1207134,1206134,334801,211403,1000,17.53%,22
123,FINAL CALL for 15% off!,1800139,1799139,298309,238967,1000,13.28%,23
123,FINAL CALL for 20% off your purchase.,14726211,14725211,2530411,1956952,1000,13.29%,37
123,FINAL CALL for 25% off boots and   booties!,8198034,8197034,1942418,1375677,1000,16.78%,43
123,FINAL CALL for 25% off sitewide!,7949419,7948419,1395887,1140425,1000,14.35%,32
123,FINAL CALL for 500 bonus points!,7240044,7239044,1501180,1192857,1000,16.48%,32
123,FINAL CALL for early access ---> FREE gift!,825158,824158,153162,123377,1000,14.97%,43
123,FINAL CALL for major boot savings.,7442245,7441245,1269790,1037261,1000,13.94%,34
123,FINAL CALL. 25% off EVERYTHING.,6242705,6241705,1316935,980133,1000,15.70%,31
123,FINAL CALL: $10 OFF for Summer '16.,34512,33512,14820,7876,1000,23.50%,35
123,FINAL CALL: $10 OFF summer stunners.,1125540,1124540,337859,197300,1000,17.54%,36
123,FINAL CALL: $10 OFF summer's best.,169894,168894,45676,28194,1000,16.69%,34
123,FINAL CALL: $10 off + Brrr proof boots @ $49.95,59455,58455,13044,9648,1000,16.51%,47
123,FINAL CALL: $10 off + save even more!,269282,268282,66085,45855,1000,17.09%,37
123,FINAL CALL: $10 off his and   hers.,31022,30022,6058,4493,1000,14.97%,35
123,FINAL CALL: $10 off!,329744,328744,83312,58588,1000,17.82%,20
123,FINAL CALL: $20 off *THE* shoes for summer.,163332,162332,32890,20906,1000,12.88%,43
123,FINAL CALL: $20 off + Brrr proof boots @ $49.95,197790,196790,41294,30876,1000,15.69%,47
123,FINAL CALL: $20 off + up to another $40 off!,75812,74812,18876,12633,1000,16.89%,44
123,FINAL CALL: $20 off for now + $20 for later!,604851,603851,120054,91496,1000,15.15%,44
123,FINAL CALL: $20 off!,57018,56018,12271,9096,1000,16.24%,20
123,FINAL CALL: $20 off.,568255,567255,168173,108124,1000,19.06%,20
123,FINAL CALL: $20.17 off + clearance!,8170466,8169466,1924841,1456520,1000,17.83%,35
123,FINAL CALL: $5 off (And have you seen these yet?),411887,410887,81789,62972,1000,15.33%,49
123,FINAL CALL: $5 off boots to obsess over.,2018035,2017035,368270,280379,1000,13.90%,40
123,FINAL CALL: $5 off the most comfortable shoes EVER.,651645,650645,172483,113997,1000,17.52%,51
123,FINAL CALL: 3x points ends today!,3616033,3615033,843661,669592,1000,18.52%,33
123,FINAL CALL: Earn 3X Points on the day you choose!,69128,68128,30356,15655,1000,22.98%,49
123,FINAL CALL: FREE shipping on ANYTHING!,5212850,5211850,922893,756791,1000,14.52%,38
123,FINAL CALL: This $10 off is all yours.,3660257,3659257,679181,527835,1000,14.42%,38
123,FINAL CHANCE for $10 off!,7157597,7156597,1440989,1146574,1000,16.02%,25
123,FINAL CHANCE for $20 off!,34641,33641,5820,4787,1000,14.23%,25
123,FINAL CHANCE to score a FREE gift!,275907,274907,3602,2801,1000,1.02%,34
123,FINAL HOURS for 20% off everything!,7500047,7499047,1262307,1041406,1000,13.89%,35
123,FINAL HOURS! $10 ends tonight.,7897579,7896579,1303206,1070681,1000,13.56%,30
123,FINAL HOURS: 25% off boots and   booties!,9347054,9346054,2145686,1622737,1000,17.36%,41
123,FINAL hours for that $10 off!,422216,421216,83256,67051,1000,15.92%,29
123,FINAL hours for that $20 off!,1484503,1483503,309245,243863,1000,16.44%,29
123,FINALLY back in stock.,1453431,1452431,265678,232586,1000,16.01%,22
123,FLASH SALE: 50% off dress shoes till midnight!,8398448,8397448,1951329,1417471,1000,16.88%,46
123,FOUND: Comfortable sandals.,444607,443607,85976,70365,1000,15.86%,27
123,FOUND: Your weekend heels.,221289,220289,51061,41425,1000,18.80%,26
123,FOUND: the perfect flats.,3351334,3350334,927266,726697,1000,21.69%,25
123,FREE $20 + the perfect V-day gift.,1001982,1000982,142119,122941,1000,12.28%,34
123,FREE 2-DAY SHIPPING for 24 hours only!,1055207,1054207,119066,102615,1000,9.73%,38
123,FREE 2-day shipping (!) + FREE returns 365.,37817,36817,10131,7559,1000,20.53%,43
123,FREE 2-day shipping on boots until midnight!,8197435,8196435,1741865,1320558,1000,16.11%,44
123,FREE 4-PIECE GIFT SET for you!,309884,308884,90571,69361,1000,22.46%,30
123,FREE BLANKET in stores and   online (going sooooo fast!),7220856,7219856,968002,824168,1000,11.42%,56
123,FREE Backpack (+ $20 off)!,89473,88473,26194,17018,1000,19.24%,26
123,FREE Backpack with patches!,967431,966431,172151,137895,1000,14.27%,27
123,FREE Backpack!,765512,764512,133386,108579,1000,14.20%,14
123,FREE Beach Tote + 20% off (!),14029221,14028221,2317970,1841114,1000,13.12%,29
123,FREE FREE FREE,1669705,1668705,414711,321235,1000,19.25%,14
123,FREE GIFT (going fast!) + 20% off all this stuff!,7011418,7010418,942078,798425,1000,11.39%,49
123,FREE GIFT + last day for $10 off!,101090,100090,26408,18461,1000,18.44%,33
123,FREE GIFT + last day for $20 off!,193054,192054,50137,35719,1000,18.60%,33
123,FREE GIFT going so fast!,4620740,4619740,893041,707829,1000,15.32%,24
123,FREE GIFT! (Don't miss out on this one.),7348841,7347841,1658734,1277379,1000,17.38%,40
123,FREE GIFT! Get first dibs while you still can.,272964,271964,84770,61634,1000,22.66%,46
123,FREE GIFT. Limited time.,5701214,5700214,1223921,965115,1000,16.93%,24
